outputAs143.mp4,1434.280000,1444.280000
outputAs144.mp4,1444.280000,1455.760000
outputAs145.mp4,1455.760000,1465.760000
outputAs146.mp4,1465.760000,1475.760000
outputAs147.mp4,1475.760000,1485.760000
outputAs148.mp4,1485.760000,1495.760000
outputAs149.mp4,1495.760000,1505.480000
outputAs150.mp4,1505.480000,1510.040000
outputAs151.mp4,1510.040000,1520.040000
outputAs152.mp4,1520.040000,1531.720000
outputAs153.mp4,1531.720000,1545.040000
outputAs154.mp4,1545.040000,1555.040000
outputAs155.mp4,1555.040000,1565.040000
outputAs156.mp4,1565.040000,1575.040000
outputAs157.mp4,1575.040000,1585.040000
outputAs158.mp4,1585.040000,1595.040000
outputAs159.mp4,1595.040000,1605.040000
outputAs160.mp4,1605.040000,1615.040000
outputAs161.mp4,1615.040000,1625.040000
outputAs162.mp4,1625.040000,1635.040000
outputAs163.mp4,1635.040000,1645.040000
outputAs164.mp4,1645.040000,1655.040000
outputAs165.mp4,1655.040000,1665.040000
outputAs166.mp4,1665.040000,1675.040000
outputAs167.mp4,1675.040000,1685.040000
outputAs168.mp4,1685.040000,1695.040000
outputAs169.mp4,1695.040000,1705.040000
outputAs170.mp4,1705.040000,1715.040000
outputAs171.mp4,1715.040000,1725.040000
outputAs172.mp4,1725.040000,1735.040000
outputAs173.mp4,1735.040000,1745.040000
outputAs174.mp4,1745.040000,1755.040000
outputAs175.mp4,1755.040000,1765.040000
outputAs176.mp4,1765.040000,1770.040000
outputAs177.mp4,1770.040000,1787.360000
outputAs178.mp4,1787.360000,1797.360000
outputAs179.mp4,1797.360000,1807.360000
outputAs180.mp4,1807.360000,1817.360000
outputAs181.mp4,1817.360000,1827.360000
outputAs182.mp4,1827.360000,1837.360000
outputAs183.mp4,1837.360000,1847.360000
outputAs184.mp4,1847.360000,1857.360000
outputAs185.mp4,1857.360000,1867.360000
outputAs186.mp4,1867.360000,1877.360000
outputAs187.mp4,1877.360000,1887.360000
outputAs188.mp4,1887.360000,1897.360000
outputAs189.mp4,1897.360000,1907.360000
outputAs190.mp4,1907.360000,1917.360000
outputAs191.mp4,1917.360000,1927.360000
outputAs192.mp4,1927.360000,1937.360000
outputAs193.mp4,1937.360000,1947.360000
outputAs194.mp4,1947.360000,1957.360000
outputAs195.mp4,1957.360000,1967.360000
outputAs196.mp4,1967.360000,1977.360000
outputAs197.mp4,1977.360000,1987.360000
outputAs198.mp4,1987.360000,1997.360000
outputAs199.mp4,1997.360000,2007.360000
outputAs200.mp4,2007.360000,2017.360000
outputAs201.mp4,2017.360000,2027.360000
outputAs202.mp4,2027.360000,2037.360000
outputAs203.mp4,2037.360000,2047.360000
outputAs204.mp4,2047.360000,2057.360000
outputAs205.mp4,2057.360000,2063.240000
outputAs206.mp4,2063.240000,2075.040000
outputAs207.mp4,2075.040000,2080.040000
outputAs208.mp4,2080.040000,2090.000000
outputAs209.mp4,2090.000000,2100.000000
outputAs210.mp4,2100.000000,2110.000000
outputAs211.mp4,2110.000000,2120.000000
outputAs212.mp4,2120.000000,2130.000000
outputAs213.mp4,2130.000000,2140.000000
outputAs214.mp4,2140.000000,2150.000000
outputAs215.mp4,2150.000000,2160.000000
outputAs216.mp4,2160.000000,2170.000000
outputAs217.mp4,2170.000000,2180.000000
outputAs218.mp4,2180.000000,2190.000000
outputAs219.mp4,2190.000000,2200.000000
outputAs220.mp4,2200.000000,2210.000000
outputAs221.mp4,2210.000000,2220.000000
outputAs222.mp4,2220.000000,2230.000000
outputAs223.mp4,2230.000000,2240.000000
outputAs224.mp4,2240.000000,2250.000000
outputAs225.mp4,2250.000000,2260.000000
outputAs226.mp4,2260.000000,2270.000000
outputAs227.mp4,2270.000000,2280.000000
outputAs228.mp4,2280.000000,2290.000000
outputAs229.mp4,2290.000000,2300.000000
outputAs230.mp4,2300.000000,2310.000000
outputAs231.mp4,2310.000000,2327.240000
outputAs232.mp4,2327.240000,2335.040000
outputAs233.mp4,2335.040000,2345.040000
outputAs234.mp4,2345.040000,2355.040000
outputAs235.mp4,2355.040000,2365.040000
outputAs236.mp4,2365.040000,2375.040000
outputAs237.mp4,2375.040000,2385.040000
outputAs238.mp4,2385.040000,2395.040000
outputAs239.mp4,2395.040000,2405.040000
outputAs240.mp4,2405.040000,2415.040000
outputAs241.mp4,2415.040000,2425.040000
outputAs242.mp4,2425.040000,2435.040000
outputAs243.mp4,2435.040000,2445.040000
outputAs244.mp4,2445.040000,2455.040000
outputAs245.mp4,2455.040000,2465.040000
outputAs246.mp4,2465.040000,2475.040000
outputAs247.mp4,2475.040000,2485.040000
outputAs248.mp4,2485.040000,2494.280000
